ENTIDADE,DATA,SURFACTANTES,PH,FÓSFORO,ALUMÍNIO,ARSÊNIO,BÁRIO,BORO,CÁDMIO,CHUMBO,CIANETO,COBALTO,COBRE,CROMO,CROMO_HEXAVALENTE,DBO,DQO,ESTANHO,FERRO,FLUORETO,LÍTIO,MANGANÊS,MERCÚRIO,MOLIBDÊNIO,NÍQUEL,NITROGÊNIO_AMONIACAL,NITROGÊNIO_KJELDAHL,COLIFORMES_TERMOTOLERANTES,PRATA,ÍNDICE_DE_FENÓIS,NITROGÊNIO,FENOL,ALCALINIDADE,UMIDADE,PORCENTAGEM_SÓLIDOS,COMPOSTOS,COR_VERDADEIRA,SÓLIDOS,ÓLEOS,ACIDEZ
P1,2014-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,,
P1,2014-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.3,,
P1,2014-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.5,,
P1,2014-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.3,,
P1,2014-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,,
P1,2014-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.3,,
P1,2014-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5,,
P1,2014-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7,,
P1,2014-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,
P1,2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,,
P1,2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,,
P1,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5,,
P1,2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5,,
P1,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,,
P1,2015-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,
P1,2015-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0,,
P1,2015-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,,
P1,2015-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,,
P1,2015-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7,,
P1,2015-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.7,,
P1,2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,,
P1,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.2,,
P1,2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,,
P1,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8,,
P1,2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3,,
P1,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.5,,
P1,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,
P1,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,,
P1,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,,
P1,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5,,
P1,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3,,
P1,2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,,
P1,2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,,
P1,2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,,
P1,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,
P1,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,
P1,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,,
P1,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,,
P1,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,,
P1,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,,
P1,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,,
P1,2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.3,,
P1,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,,
P1,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,
P1,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,
P1,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,
P1,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,,
P1,2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,
P1,2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3,,
P1,2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5,,
P1,2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1,,
P1,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,
P1,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4,,
P1,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9,,
P1,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,,
P1,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,
P1,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,,
P1,2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,
P1,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,
P1,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,
P1,2013-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1,,
P1,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,,
P1,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,
P1,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,,
P1,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,,
P1,2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,,
P1,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,,
P1,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,,
P1,2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.5,,
P1,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P1,2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,
P1,2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,
P1,2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3,
P1,2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,
P1,2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,
P1,2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,
P1,2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,
P1,2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,
P1,2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,
P1,2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,
P1,2014-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,
P1,2014-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,
P1,2014-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8,
P1,2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,
P1,2014-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7,
P1,2014-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,
P1,2014-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,
P1,2014-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,
P1,2014-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,
P1,2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,
P1,2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,
P1,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3,
P1,2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,
P1,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2,
P1,2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,
P1,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.9,
P1,2015-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,
P1,2015-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,
P1,2015-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,
P1,2015-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9,
P1,2015-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,
P1,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,
P1,2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,
P1,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,
P1,2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,
P1,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,
P1,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,
P1,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,
P1,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P1,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9,
P1,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,
P1,2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,
P1,2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,
P1,2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,
P1,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,
P1,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,
P1,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.01,
P1,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,
P1,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,
P1,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,
P1,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,
P1,2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,
P1,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,
P1,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,
P1,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P1,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,
P1,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P1,2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,
P1,2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P1,2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,
P1,2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,
P1,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P1,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,
P1,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,
P1,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,
P1,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,
P1,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P1,2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,
P1,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P1,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P1,2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,
P1,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,
P1,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,
P1,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,
P1,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,
P1,2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,
P1,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
P1,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,
P1,2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3,
